id,product,category,unit,district,marketPrice,psbaPrice,difference,status,date
6a150ee7443f22e2e1cd6313,Banana,Fruits,kg,Rawalpindi,215,210,5,approved,2026-05-26T03:09:27.029Z
6a150ee1443f22e2e1cd62ad,Banana,Fruits,kg,Gujrat,210,205,5,approved,2026-05-26T03:09:21.222Z
6a150e21443f22e2e1cd61f9,Banana,Fruits,kg,Taunsa-Sharif,150,148,2,approved,2026-05-26T03:06:09.420Z
6a150e17443f22e2e1cd6161,Banana,Fruits,kg,Jhang,190,185,5,approved,2026-05-26T03:05:59.310Z
6a150d99443f22e2e1cd60d6,Banana,Fruits,kg,Multan,200,195,5,approved,2026-05-26T03:03:53.302Z
6a150be0443f22e2e1cd600b,Banana,Fruits,kg,Gujranwala,210,205,5,approved,2026-05-26T02:56:32.084Z
6a150800443f22e2e1cd5f74,Banana,Fruits,kg,Mianwali,200,195,5,approved,2026-05-26T02:40:00.247Z
6a1503cc443f22e2e1cd5ee4,Banana,Fruits,kg,Sargodha,180,170,10,approved,2026-05-26T02:22:04.379Z
6a151f2c443f22e2e1cd70ae,Dates,Fruits,kg,Chakwal,470,460,10,approved,2026-05-26T04:18:52.610Z
6a151ca8443f22e2e1cd7014,Dates,Fruits,kg,Toba-Tek-Singh,450,445,5,approved,2026-05-26T04:08:08.383Z
6a151a7c443f22e2e1cd6f76,Dates,Fruits,kg,Sialkot,475,465,10,approved,2026-05-26T03:58:52.906Z
6a15199e443f22e2e1cd6e95,Dates,Fruits,kg,Kasur,470,465,5,approved,2026-05-26T03:55:10.554Z
6a1518b0443f22e2e1cd6d6c,Dates,Fruits,kg,Faisalabad,450,440,10,approved,2026-05-26T03:51:12.542Z
6a151896443f22e2e1cd6d02,Dates,Fruits,kg,Pakpattan,470,465,5,approved,2026-05-26T03:50:46.466Z
6a151884443f22e2e1cd6cb2,Dates,Fruits,kg,Muzaffargarh,480,475,5,approved,2026-05-26T03:50:28.690Z
6a151842443f22e2e1cd6c66,Dates,Fruits,kg,Layyah,470,468,2,approved,2026-05-26T03:49:22.370Z
6a1517cc443f22e2e1cd6b7c,Dates,Fruits,kg,Khushab,450,440,10,approved,2026-05-26T03:47:24.657Z
6a151797443f22e2e1cd6b12,Dates,Fruits,kg,Hafizabad,475,465,10,approved,2026-05-26T03:46:31.978Z
6a1516ff443f22e2e1cd6a90,Dates,Fruits,kg,Vehari,0,0,0,approved,2026-05-26T03:43:59.419Z
6a15162f443f22e2e1cd6a26,Dates,Fruits,kg,D.G. Khan,480,475,5,approved,2026-05-26T03:40:31.319Z
6a1515f0443f22e2e1cd6986,Dates,Fruits,kg,Sheikhupura,465,460,5,approved,2026-05-26T03:39:28.145Z
6a1514f6443f22e2e1cd6913,Dates,Fruits,kg,Sahiwal,470,465,5,approved,2026-05-26T03:35:18.657Z
6a15143c443f22e2e1cd6844,Dates,Fruits,kg,Bhakkar,460,455,5,approved,2026-05-26T03:32:12.133Z
6a1513fc443f22e2e1cd67fb,Dates,Fruits,kg,Chiniot,450,440,10,approved,2026-05-26T03:31:08.027Z
6a15133b443f22e2e1cd6720,Dates,Fruits,kg,Rajanpur,473,470,3,approved,2026-05-26T03:27:55.509Z
6a15125d443f22e2e1cd666e,Dates,Fruits,kg,Okara,470,460,10,approved,2026-05-26T03:24:13.559Z
6a15125b443f22e2e1cd65fc,Dates,Fruits,kg,Khanewal,460,455,5,approved,2026-05-26T03:24:11.319Z
6a1511d7443f22e2e1cd65c5,Dates,Fruits,kg,Bahawalpur,490,488,2,approved,2026-05-26T03:21:59.496Z
6a15111d443f22e2e1cd64d8,Dates,Fruits,kg,Lodhran,450,445,5,approved,2026-05-26T03:18:53.385Z
6a151078443f22e2e1cd6425,Dates,Fruits,kg,Wazirabad,475,470,5,approved,2026-05-26T03:16:08.425Z
6a150f4b443f22e2e1cd6397,Dates,Fruits,kg,Lahore,470,460,10,approved,2026-05-26T03:11:07.365Z
6a150ee7443f22e2e1cd632d,Dates,Fruits,kg,Rawalpindi,440,435,5,approved,2026-05-26T03:09:27.080Z
6a150ee1443f22e2e1cd62b5,Dates,Fruits,kg,Gujrat,475,470,5,approved,2026-05-26T03:09:21.224Z
6a150e21443f22e2e1cd6233,Dates,Fruits,kg,Taunsa-Sharif,480,478,2,approved,2026-05-26T03:06:09.487Z
6a150e17443f22e2e1cd612f,Dates,Fruits,kg,Jhang,450,445,5,approved,2026-05-26T03:05:59.271Z
6a150d99443f22e2e1cd60ba,Dates,Fruits,kg,Multan,0,0,0,approved,2026-05-26T03:03:53.251Z
6a150be0443f22e2e1cd5fff,Dates,Fruits,kg,Gujranwala,475,470,5,approved,2026-05-26T02:56:32.042Z
6a150800443f22e2e1cd5f3c,Dates,Fruits,kg,Mianwali,460,455,5,approved,2026-05-26T02:40:00.143Z
6a1503cc443f22e2e1cd5ed0,Dates,Fruits,kg,Sargodha,450,440,10,approved,2026-05-26T02:22:04.355Z
6a151f2c443f22e2e1cd70ca,Guava,Fruits,kg,Chakwal,0,0,0,approved,2026-05-26T04:18:52.666Z
6a151ca8443f22e2e1cd704c,Guava,Fruits,kg,Toba-Tek-Singh,0,0,0,approved,2026-05-26T04:08:08.448Z
6a151a7c443f22e2e1cd6fa6,Guava,Fruits,kg,Sialkot,0,0,0,approved,2026-05-26T03:58:52.957Z
6a15199e443f22e2e1cd6eb7,Guava,Fruits,kg,Kasur,0,0,0,approved,2026-05-26T03:55:10.609Z
6a1518b0443f22e2e1cd6d80,Guava,Fruits,kg,Faisalabad,0,0,0,approved,2026-05-26T03:51:12.592Z
6a151896443f22e2e1cd6d10,Guava,Fruits,kg,Pakpattan,0,0,0,approved,2026-05-26T03:50:46.513Z
6a151884443f22e2e1cd6c9e,Guava,Fruits,kg,Muzaffargarh,0,0,0,approved,2026-05-26T03:50:28.670Z
6a151842443f22e2e1cd6c6e,Guava,Fruits,kg,Layyah,0,0,0,approved,2026-05-26T03:49:22.379Z
6a1517cc443f22e2e1cd6b7a,Guava,Fruits,kg,Khushab,0,0,0,approved,2026-05-26T03:47:24.657Z
6a151797443f22e2e1cd6b18,Guava,Fruits,kg,Hafizabad,0,0,0,approved,2026-05-26T03:46:31.981Z
6a1516ff443f22e2e1cd6a82,Guava,Fruits,kg,Vehari,0,0,0,approved,2026-05-26T03:43:59.379Z
6a15162f443f22e2e1cd6a2a,Guava,Fruits,kg,D.G. Khan,150,148,2,approved,2026-05-26T03:40:31.321Z
6a1515f0443f22e2e1cd6988,Guava,Fruits,kg,Sheikhupura,0,0,0,approved,2026-05-26T03:39:28.145Z
6a1514f6443f22e2e1cd6907,Guava,Fruits,kg,Sahiwal,0,0,0,approved,2026-05-26T03:35:18.650Z
6a15143c443f22e2e1cd6874,Guava,Fruits,kg,Bhakkar,0,0,0,approved,2026-05-26T03:32:12.189Z
6a1513fb443f22e2e1cd67c5,Guava,Fruits,kg,Chiniot,120,110,10,approved,2026-05-26T03:31:07.927Z
6a15133b443f22e2e1cd6752,Guava,Fruits,kg,Rajanpur,0,0,0,approved,2026-05-26T03:27:55.568Z
6a15125d443f22e2e1cd6682,Guava,Fruits,kg,Okara,0,0,0,approved,2026-05-26T03:24:13.594Z
6a15125b443f22e2e1cd662c,Guava,Fruits,kg,Khanewal,0,0,0,approved,2026-05-26T03:24:11.404Z
6a1511d7443f22e2e1cd65b1,Guava,Fruits,kg,Bahawalpur,0,0,0,approved,2026-05-26T03:21:59.456Z
6a15111d443f22e2e1cd64e0,Guava,Fruits,kg,Lodhran,0,0,0,approved,2026-05-26T03:18:53.424Z
6a151078443f22e2e1cd642b,Guava,Fruits,kg,Wazirabad,0,0,0,approved,2026-05-26T03:16:08.431Z
6a150f4b443f22e2e1cd6399,Guava,Fruits,kg,Lahore,0,0,0,approved,2026-05-26T03:11:07.366Z
6a150ee7443f22e2e1cd6319,Guava,Fruits,kg,Rawalpindi,0,0,0,approved,2026-05-26T03:09:27.036Z
6a150ee1443f22e2e1cd62a9,Guava,Fruits,kg,Gujrat,0,0,0,approved,2026-05-26T03:09:21.221Z
6a150e21443f22e2e1cd6227,Guava,Fruits,kg,Taunsa-Sharif,150,140,10,approved,2026-05-26T03:06:09.478Z
6a150e17443f22e2e1cd615f,Guava,Fruits,kg,Jhang,0,0,0,approved,2026-05-26T03:05:59.309Z
6a150d99443f22e2e1cd60c6,Guava,Fruits,kg,Multan,0,0,0,approved,2026-05-26T03:03:53.274Z
6a150be0443f22e2e1cd6037,Guava,Fruits,kg,Gujranwala,0,0,0,approved,2026-05-26T02:56:32.138Z
6a150800443f22e2e1cd5f46,Guava,Fruits,kg,Mianwali,0,0,0,approved,2026-05-26T02:40:00.183Z
6a1503cc443f22e2e1cd5edc,Guava,Fruits,kg,Sargodha,0,0,0,approved,2026-05-26T02:22:04.369Z
6a1511d7443f22e2e1cd659b,Melon,Fruits,kg,Bahawalpur,110,105,5,approved,2026-05-26T05:04:57.902Z
6a151f2c443f22e2e1cd70ac,Melon,Fruits,kg,Chakwal,110,100,10,approved,2026-05-26T04:18:52.607Z
6a151ca8443f22e2e1cd701e,Melon,Fruits,kg,Toba-Tek-Singh,70,65,5,approved,2026-05-26T04:08:08.387Z
6a151a7c443f22e2e1cd6f72,Melon,Fruits,kg,Sialkot,125,115,10,approved,2026-05-26T03:58:52.905Z
6a15199e443f22e2e1cd6e99,Melon,Fruits,kg,Kasur,78,75,3,approved,2026-05-26T03:55:10.557Z
6a1518b0443f22e2e1cd6da6,Melon,Fruits,kg,Faisalabad,110,100,10,approved,2026-05-26T03:51:12.649Z
6a151896443f22e2e1cd6d04,Melon,Fruits,kg,Pakpattan,150,145,5,approved,2026-05-26T03:50:46.467Z
6a151884443f22e2e1cd6c98,Melon,Fruits,kg,Muzaffargarh,80,78,2,approved,2026-05-26T03:50:28.664Z
6a151842443f22e2e1cd6c34,Melon,Fruits,kg,Layyah,100,98,2,approved,2026-05-26T03:49:22.324Z
6a1517cc443f22e2e1cd6b82,Melon,Fruits,kg,Khushab,80,75,5,approved,2026-05-26T03:47:24.661Z
6a151798443f22e2e1cd6b40,Melon,Fruits,kg,Hafizabad,125,120,5,approved,2026-05-26T03:46:32.044Z
6a1516ff443f22e2e1cd6a9a,Melon,Fruits,kg,Vehari,150,145,5,approved,2026-05-26T03:43:59.435Z
6a15162f443f22e2e1cd69ec,Melon,Fruits,kg,D.G. Khan,100,98,2,approved,2026-05-26T03:40:31.207Z
6a1515f0443f22e2e1cd69b4,Melon,Fruits,kg,Sheikhupura,125,120,5,approved,2026-05-26T03:39:28.230Z
6a1514f6443f22e2e1cd68f3,Melon,Fruits,kg,Sahiwal,150,145,5,approved,2026-05-26T03:35:18.616Z
6a15143c443f22e2e1cd683e,Melon,Fruits,kg,Bhakkar,55,53,2,approved,2026-05-26T03:32:12.132Z
6a1513fb443f22e2e1cd67cd,Melon,Fruits,kg,Chiniot,110,105,5,approved,2026-05-26T03:31:07.970Z
6a15133b443f22e2e1cd674c,Melon,Fruits,kg,Rajanpur,100,98,2,approved,2026-05-26T03:27:55.564Z
6a15125d443f22e2e1cd6674,Melon,Fruits,kg,Okara,150,140,10,approved,2026-05-26T03:24:13.567Z
6a15125b443f22e2e1cd6616,Melon,Fruits,kg,Khanewal,110,105,5,approved,2026-05-26T03:24:11.367Z
6a15111d443f22e2e1cd650e,Melon,Fruits,kg,Lodhran,0,0,0,approved,2026-05-26T03:18:53.486Z
6a151078443f22e2e1cd6437,Melon,Fruits,kg,Wazirabad,125,115,10,approved,2026-05-26T03:16:08.454Z
6a150f4b443f22e2e1cd63d3,Melon,Fruits,kg,Lahore,60,55,5,approved,2026-05-26T03:11:07.461Z
6a150ee7443f22e2e1cd632f,Melon,Fruits,kg,Rawalpindi,130,125,5,approved,2026-05-26T03:09:27.083Z
6a150ee1443f22e2e1cd62b9,Melon,Fruits,kg,Gujrat,130,125,5,approved,2026-05-26T03:09:21.225Z
6a150e21443f22e2e1cd61f7,Melon,Fruits,kg,Taunsa-Sharif,90,88,2,approved,2026-05-26T03:06:09.420Z
6a150e17443f22e2e1cd6137,Melon,Fruits,kg,Jhang,80,75,5,approved,2026-05-26T03:05:59.274Z
6a150d99443f22e2e1cd60c8,Melon,Fruits,kg,Multan,100,95,5,approved,2026-05-26T03:03:53.283Z
6a150be0443f22e2e1cd602f,Melon,Fruits,kg,Gujranwala,125,120,5,approved,2026-05-26T02:56:32.122Z
6a150800443f22e2e1cd5f60,Melon,Fruits,kg,Mianwali,90,88,2,approved,2026-05-26T02:40:00.197Z
6a1503cc443f22e2e1cd5ef8,Melon,Fruits,kg,Sargodha,55,50,5,approved,2026-05-26T02:22:04.395Z
